data,rgh,temperatura,humedad,velocidad
8/3/2019 22:06:00,-9.96,27.45,77.67,1.122
8/3/2019 22:09:00,-9.5,27.4,76.31,0.83
8/3/2019 22:12:00,-9.37,27.57,76.31,1.034
8/3/2019 22:15:00,-9.37,27.73,72.33,0.722
8/3/2019 22:18:00,-9.36,27.96,70.9,0.769
8/3/2019 22:21:00,-9.1,27.56,77.77,1.433
8/3/2019 22:24:00,-9.26,27.27,77.01,0.026
8/3/2019 22:27:00,-9.32,27.4,77.23,0.563
8/3/2019 22:30:00,-9.6,27.4,77.18,0.763
8/3/2019 22:33:00,-9.75,27.34,77.72,0.15
8/3/2019 22:36:00,-9.91,27.45,77.28,0.871
8/3/2019 22:39:00,-9.47,27.16,78.82,0.857
8/3/2019 22:42:00,-9.58,27.1,82.2,0.999
8/3/2019 22:45:00,-9.43,27.2,81.2,0.338
8/3/2019 22:48:00,-8.28,29.33,87.9,2.455
8/3/2019 22:51:00,-8.06,29.33,88.8,0.939
8/3/2019 22:54:00,-7.615,29.22,89.6,1.738
8/3/2019 22:57:00,-7.811,29.12,90,1.635
8/3/2019 23:00:00,-8.3,29.11,89.2,1.636
8/3/2019 23:03:00,-8.68,29.16,87.7,0.081
8/3/2019 23:06:00,-9.2,27.17,86.7,0.431
8/3/2019 23:09:00,-9.32,27.04,87,0.875
8/3/2019 23:12:00,-8.15,27.04,87,2.548
8/3/2019 23:15:00,-8.17,27.11,86.2,1.476
8/3/2019 23:18:00,-7.789,27.04,87.4,1.892
8/3/2019 23:21:00,-7.552,27.07,87.6,2.22
8/3/2019 23:24:00,-7.053,27.07,87.8,2.366
8/3/2019 23:27:00,-6.998,27.25,87.6,2.928
8/3/2019 23:30:00,-6.451,27.03,87.6,2.859
8/3/2019 23:33:00,-6.85,27.2,87.8,2.269
8/3/2019 23:36:00,-6.539,27.13,85.3,3.509
8/3/2019 23:39:00,-6.447,27.31,85.8,1.911
8/3/2019 23:42:00,-7.597,27.38,85.4,1.622
8/3/2019 23:45:00,-8.2,27.33,84.9,1.654
8/3/2019 23:48:00,-8.68,27.5,84.2,0.605
8/3/2019 23:51:00,-8.8,27.47,84.4,0.524
8/3/2019 23:54:00,-9.22,27.47,84.6,1.122
8/3/2019 23:57:00,-8.98,27.48,84.5,1.973
9/3/2019 0:00:00,-8.52,27.38,84.6,3.17
9/3/2019 0:03:00,-8.35,27.49,84.7,2.591
9/3/2019 0:06:00,-8.67,27.38,84.7,1.852
9/3/2019 0:09:00,-8.75,27.47,84.3,3.14
9/3/2019 0:12:00,-8.82,27.56,84,2.331
9/3/2019 0:15:00,-8.78,27.39,84.6,1.904
9/3/2019 0:18:00,-9.21,27.32,84.1,2.023
9/3/2019 0:21:00,-8.64,27.44,84.9,1.878
9/3/2019 0:24:00,-7.637,27.42,85.8,1.97
9/3/2019 0:27:00,-8.19,27.36,85.9,1.453
9/3/2019 0:30:00,-9.31,27.12,88.1,1.154
9/3/2019 0:33:00,-9.96,27.02,86.1,0.562
9/3/2019 0:36:00,-9.35,27.05,87.3,0.721
9/3/2019 0:39:00,-7.375,26.68,89.3,1.898
9/3/2019 0:42:00,-6.636,26.55,88.9,1.493
9/3/2019 0:45:00,-6.857,26.62,88.8,0.395
9/3/2019 0:48:00,-5.571,26.54,90.3,1.332
9/3/2019 0:51:00,-5.796,26.96,85.2,1.357
9/3/2019 0:54:00,-4.521,26.92,84.1,1.648
9/3/2019 0:57:00,-4.928,26.83,86.8,1.395
9/3/2019 1:00:00,-5.556,26.63,89.7,0.554
9/3/2019 1:03:00,-7.146,26.83,87.4,0.166
9/3/2019 1:06:00,-6.935,26.75,90.8,0.177
9/3/2019 1:09:00,-7.168,26.4,91.3,0.475
9/3/2019 1:12:00,-6.628,26.26,90.8,0.943
9/3/2019 1:15:00,-6.595,26.45,90.7,0.737
9/3/2019 1:18:00,-6.573,26.34,93.1,0.474
9/3/2019 1:21:00,-6.591,26.38,90.1,0.356
9/3/2019 1:24:00,-7.05,26.49,90.8,0.032
9/3/2019 1:27:00,-6.573,26.38,94.7,0.905
9/3/2019 1:30:00,-4.857,26.06,96,2.353
9/3/2019 1:33:00,-6.573,25.9,95.7,1.965
9/3/2019 1:36:00,-4.122,25.83,92.3,4.254
9/3/2019 1:39:00,-4.82,25.6,92.1,2.973
9/3/2019 1:42:00,-6,25.44,93,1.206
9/3/2019 1:45:00,-5.164,25.28,92.9,2.581
9/3/2019 1:48:00,-5.138,25.19,93.7,2.427
9/3/2019 1:51:00,-6.177,25.08,94.2,1.21
9/3/2019 1:54:00,-5.97,25.08,93.2,2.486
9/3/2019 1:57:00,-5.963,24.96,94,1.328
9/3/2019 2:00:00,-7.079,24.99,95,0.565
9/3/2019 2:03:00,-6,24.87,94.3,1.744
9/3/2019 2:06:00,-6.584,25.02,92.7,0.596
9/3/2019 2:09:00,-7.312,25.12,92.6,0.025
9/3/2019 2:12:00,-5.793,24.92,89.9,1.21
9/3/2019 2:15:00,-5.763,24.86,87.2,0.432
9/3/2019 2:18:00,-5.467,24.74,87.2,1.812
9/3/2019 2:21:00,-4.972,24.47,87.4,2.272
9/3/2019 2:24:00,-6.499,24.56,87,0.639
9/3/2019 2:27:00,-6.462,24.37,88.2,1.001
9/3/2019 2:30:00,-6.332,24.37,88.9,1.592
9/3/2019 2:33:00,-6.225,24.46,86.6,1.251
9/3/2019 2:36:00,-6.684,24.28,88.1,1.237
9/3/2019 2:39:00,-6.843,24.3,90.2,0.988
9/3/2019 2:42:00,-7.157,24.11,88.6,0.572
9/3/2019 2:45:00,-7.759,24.21,88.2,0.342
9/3/2019 2:48:00,-7.804,24.53,88.6,0.171
9/3/2019 2:51:00,-7.77,24.44,87.9,0.467
9/3/2019 2:54:00,-6.887,24.28,88.1,1.04
9/3/2019 2:57:00,-6.998,24.19,92.7,0.893
9/3/2019 3:00:00,-7.294,24.48,90.2,1.032
9/3/2019 3:03:00,-7.356,24.39,89.7,0.492
9/3/2019 3:06:00,-6.44,24.28,90.6,0.839
9/3/2019 3:09:00,-7.02,24.39,89.5,0.912
9/3/2019 3:12:00,-7.39,24.26,91.1,0.899
9/3/2019 3:15:00,-5.907,24.39,91.2,1.52
9/3/2019 3:18:00,-6.765,24.56,89.5,0.83
9/3/2019 3:21:00,-6.192,24.39,90.8,1.352
9/3/2019 3:24:00,-6.48,24.48,89.9,0.855
9/3/2019 3:27:00,-7.737,24.54,89.8,0.093
9/3/2019 3:30:00,-7.785,24.54,89.3,0
9/3/2019 3:33:00,-7.26,24.44,86.5,0.122
9/3/2019 3:36:00,-7.397,24.62,87,0.096
9/3/2019 3:39:00,-7.271,24.36,90,0.365
9/3/2019 3:42:00,-7.197,24.36,88.2,0.237
9/3/2019 3:45:00,-7.223,24.29,88.2,0.633
9/3/2019 3:48:00,-7.848,24.35,89.3,0.071
9/3/2019 3:51:00,-8.19,24.21,91.1,0.42
9/3/2019 3:54:00,-8.35,24.25,91,0.332
9/3/2019 3:57:00,-8.56,24.22,92.8,0.126
9/3/2019 4:00:00,-8.37,24.2,92,0.611
9/3/2019 4:03:00,-8.22,24.19,91.3,0.68
9/3/2019 4:06:00,-8.11,24.37,92.7,0.348
9/3/2019 4:09:00,-8.14,24.23,92.4,0.353
9/3/2019 4:12:00,-7.785,24.28,92.4,1.672
9/3/2019 4:15:00,-8.15,24.22,92,0.593
9/3/2019 4:18:00,-8.32,24.35,91.7,0.197
9/3/2019 4:21:00,-8.36,24.26,91.9,0.158
9/3/2019 4:24:00,-8.61,24.45,92.1,0.409
9/3/2019 4:27:00,-8.78,24.61,92.2,0
9/3/2019 4:30:00,-8.79,24.5,92.5,0.103
9/3/2019 4:33:00,-9.17,24.43,92.3,0
9/3/2019 4:36:00,-8.81,24.37,91.7,0.592
9/3/2019 4:39:00,-8.57,24.67,91.2,0.874
9/3/2019 4:42:00,-8.38,24.54,92,1.044
9/3/2019 4:45:00,-7.867,24.34,93.6,1.373
9/3/2019 4:48:00,-8.07,24.44,91.7,0.41
9/3/2019 4:51:00,-7.778,24.47,91.5,0.468
9/3/2019 4:54:00,-7.963,24.67,91.9,0.279
9/3/2019 4:57:00,-7.819,24.83,91.5,0.832
9/3/2019 5:00:00,-8.37,24.7,91.9,0
9/3/2019 5:03:00,-8.31,24.84,91.7,0.326
9/3/2019 5:06:00,-8.57,24.75,92.2,0.096
9/3/2019 5:09:00,-8.38,24.49,93.8,1.233
9/3/2019 5:12:00,-8.82,24.4,94,0.702
9/3/2019 5:15:00,-8.32,24.68,92.4,0.668
9/3/2019 5:18:00,-7.519,24.85,92,0.649
9/3/2019 5:21:00,-8.13,24.79,92.2,0.707
9/3/2019 5:24:00,-8.4,24.57,93.5,2.082
9/3/2019 5:27:00,-8,24.71,93.5,3.203
9/3/2019 5:30:00,-6.137,24.6,94.1,3.582
9/3/2019 5:33:00,-5.959,24.45,95.3,4.038
9/3/2019 5:36:00,-7.368,24.27,95,3.163
9/3/2019 5:39:00,-7.456,24.27,95,3.256
9/3/2019 5:42:00,-4.909,24.12,95.3,2.197
9/3/2019 5:45:00,-6.018,24.07,95.4,0.302
9/3/2019 5:48:00,-6.525,24.21,94.6,0.877
9/3/2019 5:51:00,-6.351,24.22,96.5,0.804
9/3/2019 5:54:00,-7.46,24.36,97.2,0.143
9/3/2019 5:57:00,-7.194,24.88,95.1,0
9/3/2019 6:00:00,-7.453,24.73,94.9,0
9/3/2019 6:03:00,-7.356,24.64,97,0.003
9/3/2019 6:06:00,-7.253,24.61,97.1,0.347
9/3/2019 6:09:00,-7.782,24.39,96,0.246
9/3/2019 6:12:00,-7.183,24.1,96.1,0.217
9/3/2019 6:15:00,-6.721,24.1,96.2,0.501
9/3/2019 6:18:00,-7.789,24.14,96.3,0
9/3/2019 6:21:00,-7.382,24.16,94.7,0.313
9/3/2019 6:24:00,-7.534,24.09,94.7,0.904
9/3/2019 6:27:00,-8,24.14,94.5,0.03
9/3/2019 6:30:00,-7.722,24.06,94.1,0.828
9/3/2019 6:33:00,-8.32,24.08,92.8,0.015
9/3/2019 6:36:00,-8.31,24,94,0.384
9/3/2019 6:39:00,-8.41,24.35,92.9,0.148
9/3/2019 6:42:00,-8.29,24.09,94.7,0.375
9/3/2019 6:45:00,-7.8,24.01,95,0.108
9/3/2019 6:48:00,-7.29,23.92,93,1.145
9/3/2019 6:51:00,-7.02,23.85,94.6,0.787
9/3/2019 6:54:00,-7.22,23.79,93.7,0.323
9/3/2019 6:57:00,-7.393,23.82,94,0.651
9/3/2019 7:00:00,-7.105,23.75,93.5,1.266
9/3/2019 7:03:00,-6.769,23.7,92,1.063
9/3/2019 7:06:00,-6.813,23.71,93.4,0.754
9/3/2019 7:09:00,-6.558,23.89,93.1,0.93
9/3/2019 7:12:00,-6.835,23.98,93.1,0.096
9/3/2019 7:15:00,-7.253,24.08,91.4,0
9/3/2019 7:18:00,-7.334,24.14,90.9,0
9/3/2019 7:21:00,-7.526,24.18,93.8,0.002
9/3/2019 7:24:00,-6.713,24.08,94.7,0.639
9/3/2019 7:27:00,-6.484,24.09,94.6,0.636
9/3/2019 7:30:00,-7.016,24.3,93.8,0.444
9/3/2019 7:33:00,-7.101,23.93,95.1,0.56
9/3/2019 7:36:00,-7.035,23.82,96,0.663
9/3/2019 7:39:00,-6.994,23.91,95,0
9/3/2019 7:42:00,-7.183,24.01,93,0.515
9/3/2019 7:45:00,-7.19,24.1,93.9,0.389
9/3/2019 7:48:00,-7.216,24.13,92.5,0
9/3/2019 7:51:00,-7.593,24.06,93.4,0.079
9/3/2019 7:54:00,-7.8,23.84,96.8,0.976
9/3/2019 7:57:00,-8.31,23.91,96.6,0
9/3/2019 8:00:00,-8.58,23.96,95.3,0
9/3/2019 8:03:00,-8.59,23.85,96,0.282
9/3/2019 8:06:00,-8.91,23.84,96.3,0.011
9/3/2019 8:09:00,-8.97,23.78,97.3,0
9/3/2019 8:12:00,-9.05,23.77,97.4,0
9/3/2019 8:15:00,-8.42,23.68,98.1,0.334
9/3/2019 8:18:00,-8.3,24.05,97.8,0.074
9/3/2019 8:21:00,-8.4,24.2,94.8,0.032
9/3/2019 8:24:00,-8.45,24.2,95.5,0.004
9/3/2019 8:27:00,-8.61,24.32,96.6,0
9/3/2019 8:30:00,-8.52,24.16,96.3,0
9/3/2019 8:33:00,-8.6,23.96,97.4,0
9/3/2019 8:36:00,-8.49,24.28,97.9,0.291
9/3/2019 8:39:00,-8.28,24.09,94.9,0.312
9/3/2019 8:42:00,-8.42,24.13,95,0.016
9/3/2019 8:45:00,-8.37,24.23,94.4,0.039
9/3/2019 8:48:00,-8.54,24.13,93.4,0
9/3/2019 8:51:00,-8.62,24.2,94.9,0.281
9/3/2019 8:54:00,-8.79,24.21,94.5,0
9/3/2019 8:57:00,-8.71,24.15,95.5,0
9/3/2019 9:00:00,-8.53,24.14,95.2,0.297
9/3/2019 9:03:00,-8.35,24.12,96.2,0
9/3/2019 9:06:00,-7.715,23.91,95.3,0.498
9/3/2019 9:09:00,-7.075,24.09,94.5,0.269
9/3/2019 9:12:00,-6.122,24.04,94.5,0.003
9/3/2019 9:15:00,-5.12,24.12,95.5,0.26
9/3/2019 9:18:00,-4.063,24.06,96.1,0
9/3/2019 9:21:00,-3.848,24.04,95.1,0
